Koordinatensystem : Lambert konform konisch
Rechtswert        : 3799500 Meter
Hochwert          : 2747500 Meter
Hoehenlage        : 48 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3799500 2747500  6  2 12  26.4 1004 132  4.3 5 11.7  53  278  339 388 -439  3
3799500 2747500  6  2 13  27.5 1003 183  6.1 4 11.6  51  660  165 391 -451  3
3799500 2747500  6  2 14  27.6 1002 171  6.1 5 11.8  50  165  345 399 -467  3
3799500 2747500  6  2 15  26.2 1002 193  5.3 8 12.2  54    5  238 410 -474  3
3799500 2747500  6  2 16  25.2 1001 203  4.3 6 11.7  56   20  240 407 -464  3
3799500 2747500  6  2 17  25.7 1001 218  8.4 4 10.2  50   18  198 391 -449  3
3799500 2747500  6  2 18  24.5 1002 211  9.2 6  8.2  41    5  133 384 -443  3
3799500 2747500  6  2 19  23.3 1001 241  8.0 5  7.7  41    3   80 381 -440  3
3799500 2747500  6  2 20  22.4 1001 233  6.4 7  7.8  44   16   43 380 -431  3
3799500 2747500  6  2 21  21.3 1002 222  6.2 5  8.1  49    2    8 379 -422  3
3799500 2747500  6  2 22  20.8 1002 211  7.2 5  8.9  57    0    0 370 -413  3
3799500 2747500  6  2 23  20.3 1003 233  8.1 5  9.0  59    0    0 367 -406  3
3799500 2747500  6  2 24  18.3 1004 249  5.9 5  8.2  58    0    0 359 -402  3
3799500 2747500  6  3  1  17.0 1005 229  6.6 5  7.9  62    0    0 353 -401  3
3799500 2747500  6  3  2  16.9 1006 221  5.4 6  8.5  70    0    0 355 -398  3
3799500 2747500  6  3  3  16.6 1006 231  6.8 5  8.9  74    0    0 354 -395  3
3799500 2747500  6  3  4  15.1 1006 220  5.0 3  8.4  74    0    0 337 -393  3
3799500 2747500  6  3  5  15.0 1006 230  4.5 5  7.9  74    0    2 333 -393  3
3799500 2747500  6  3  6  15.2 1007 228  6.4 5  8.0  74    0   22 340 -392  3
3799500 2747500  6  3  7  14.9 1007 238  6.3 8  7.8  73    0   62 350 -393  3
3799500 2747500  6  3  8  15.5 1007 229  5.6 7  8.1  74   21  179 358 -396  3
3799500 2747500  6  3  9  17.1 1007 229  7.9 6  8.4  72  176  259 352 -402  3
3799500 2747500  6  3 10  18.1 1007 222  7.0 5  8.2  65  235  309 347 -411  3
3799500 2747500  6  3 11  18.8 1007 204  7.3 6  8.0  60  165  364 351 -423  3
3799500 2747500  6  3 12  19.5 1006 223  7.2 4  7.7  55  305  370 351 -437  3
3799500 2747500  6  3 13  20.1 1006 234  6.0 3  7.1  49  515  292 340 -448  3
3799500 2747500  6  3 14  20.4 1005 215  4.3 4  7.0  47  358  343 342 -457  3
3799500 2747500  6  3 15  21.8 1005 181  4.4 4  7.3  46  475  249 350 -461  3
3799500 2747500  6  3 16  22.5 1004 202  4.9 3  7.3  44  491  170 350 -461  3
3799500 2747500  6  3 17  22.2 1003 220  4.0 5  7.4  43  130  227 353 -460  3
3799500 2747500  6  3 18  21.1 1003 217  6.8 7  7.7  47    6  141 366 -449  3
3799500 2747500  6  3 19  17.4 1002 215  5.1 7  8.5  60    0   49 367 -436  3
3799500 2747500  6  3 20  16.0 1003 160  5.1 8  9.3  77    0   13 364 -424  3
3799500 2747500  6  3 21  15.7 1002 168  4.0 7  9.5  83    0    2 363 -412  3
3799500 2747500  6  3 22  15.9 1001 167  5.4 7  9.4  83    0    0 359 -406  3
3799500 2747500  6  3 23  15.7 1001 172  5.3 7  9.2  81    0    0 359 -402  3
3799500 2747500  6  3 24  13.6 1001 223  6.7 8  8.6  81    0    0 358 -400  3
3799500 2747500  6  4  1  12.5 1002 176  5.1 7  8.2  86    0    0 352 -399  3
3799500 2747500  6  4  2  12.3 1002 207  6.2 5  8.2  90    0    0 336 -397  3
3799500 2747500  6  4  3  12.4 1001 203  5.6 5  8.1  89    0    0 328 -395  3
3799500 2747500  6  4  4  12.5 1001 196  4.8 6  8.2  89    0    0 333 -391  3
3799500 2747500  6  4  5  12.9 1001 190  4.8 6  8.3  89    0    0 338 -385  3
3799500 2747500  6  4  6  12.6 1001 196  4.2 7  8.5  91    0   14 343 -382  3
3799500 2747500  6  4  7  12.4 1001 255  4.2 8  8.5  92    0   54 353 -384  3
3799500 2747500  6  4  8  13.4 1001 232  6.6 7  8.7  92   12  184 354 -388  3
3799500 2747500  6  4  9  14.0 1001 227  6.0 7  9.0  91    8  224 353 -392  3
3799500 2747500  6  4 10  14.4 1002 240  7.2 7  8.9  87    3  242 356 -403  3
3799500 2747500  6  4 11  15.3 1003 203  7.5 7  8.8  82   14  315 357 -412  3
3799500 2747500  6  4 12  15.3 1003 235  6.9 8  8.6  79    0  236 361 -408  3
3799500 2747500  6  4 13  17.0 1003 232  5.5 7  8.4  72   43  379 362 -410  3
3799500 2747500  6  4 14  16.9 1003 231  7.2 5  7.8  64  107  422 352 -419  3
3799500 2747500  6  4 15  17.4 1003 252  7.4 6  7.5  61   45  339 347 -426  3
3799500 2747500  6  4 16  16.3 1003 229  6.6 6  7.7  64    6  226 348 -431  3
3799500 2747500  6  4 17  16.3 1003 224  5.0 7  7.9  68    9  199 348 -428  3
3799500 2747500  6  4 18  16.7 1003 235  4.5 7  8.2  69    6  148 353 -421  3
3799500 2747500  6  4 19  15.7 1003 207  5.9 6  8.4  72    4   90 348 -415  3
3799500 2747500  6  4 20  15.7 1003 204  5.4 6  8.5  76    4   45 343 -405  3
3799500 2747500  6  4 21  14.6 1003 194  3.8 7  8.4  78    0    9 346 -397  3
3799500 2747500  6  4 22  15.3 1003 185  3.9 7  8.5  79    0    0 349 -390  3
3799500 2747500  6  4 23  14.2 1003 169  3.1 7  8.3  78    0    0 348 -385  3
3799500 2747500  6  4 24  14.0 1002 185  2.5 7  8.1  80    0    0 346 -381  3
3799500 2747500  6  5  1  13.3 1002 182  3.7 7  8.5  86    0    0 345 -377  3
3799500 2747500  6  5  2  13.1 1002 160  4.4 8  8.7  91    0    0 348 -374  3
3799500 2747500  6  5  3  12.8 1002 168  3.6 8  8.6  92    0    0 352 -373  3
3799500 2747500  6  5  4  12.4 1001 151  3.9 8  8.4  92    0    0 350 -373  3
3799500 2747500  6  5  5  12.4 1000 140  4.9 8  8.3  91    0    0 348 -372  3
3799500 2747500  6  5  6  12.3 1000 143  5.3 8  8.2  91    0   11 347 -373  3
3799500 2747500  6  5  7  12.3 1000 162  5.9 7  8.1  90    0   50 341 -377  3
3799500 2747500  6  5  8  11.0  999 278  4.4 7  7.7  89    0   69 335 -384  3
3799500 2747500  6  5  9  10.7  999 229  3.4 7  7.4  90    0   87 332 -393  3
3799500 2747500  6  5 10  11.3  999 222  3.7 7  7.5  91    0  202 334 -400  3
3799500 2747500  6  5 11  11.7  999 236  5.5 7  7.7  90    2  251 337 -410  3
3799500 2747500  6  5 12  12.1 1000 222  4.9 8  7.6  87    0  199 344 -421  3
3799500 2747500  6  5 13  12.9 1000 208  6.0 7  7.6  82   46  365 346 -419  3
3799500 2747500  6  5 14  15.0 1001 219  7.0 5  7.6  76  204  416 339 -410  3
3799500 2747500  6  5 15  15.0 1000 236  6.5 6  7.5  69   70  342 336 -404  3
3799500 2747500  6  5 16  16.3 1001 221  6.5 6  7.3  65  129  322 342 -399  3
3799500 2747500  6  5 17  16.6 1001 213  6.0 7  7.4  62   27  225 348 -398  3
3799500 2747500  6  5 18  16.5 1000 197  5.4 3  7.5  63  146  186 334 -399  3
3799500 2747500  6  5 19  16.0 1000 191  5.9 2  7.2  62  117  117 309 -397  3
3799500 2747500  6  5 20  14.8 1000 169  4.2 5  7.0  63   39   57 314 -390  3
3799500 2747500  6  5 21  14.0 1000 169  3.6 5  7.0  67    3   12 325 -383  3
3799500 2747500  6  5 22  13.8 1000 171  4.6 4  7.2  71    0    0 319 -378  3
3799500 2747500  6  5 23  14.1 1000 169  5.7 5  7.3  73    0    0 320 -373  3
3799500 2747500  6  5 24  13.5 1000 169  5.3 5  7.3  73    0    0 323 -368  3
3799500 2747500  6  6  1  12.6 1000 166  5.5 4  7.2  75    0    0 315 -365  3
3799500 2747500  6  6  2  12.5 1000 165  4.9 5  7.0  77    0    0 312 -363  3
3799500 2747500  6  6  3  12.1 1000 174  5.5 6  6.9  77    0    0 319 -362  3
3799500 2747500  6  6  4  12.1  999 175  5.4 6  6.9  77    0    0 323 -362  3
3799500 2747500  6  6  5  11.8  999 163  5.3 6  6.9  79    0   11 321 -363  3
3799500 2747500  6  6  6  12.5  999 184  5.3 7  7.1  80   13   56 326 -366  3
3799500 2747500  6  6  7  13.1  999 177  5.7 5  7.3  78   95  119 322 -371  3
3799500 2747500  6  6  8  14.1  999 169  5.8 3  7.4  75  243  146 303 -378  3
3799500 2747500  6  6  9  15.3  999 191  8.5 4  7.3  69  287  211 300 -391  3
3799500 2747500  6  6 10  15.3  999 184  7.7 4  7.1  64  245  297 308 -405  3
3799500 2747500  6  6 11  16.1  999 180  8.0 3  7.2  64  347  313 308 -413  3
3799500 2747500  6  6 12  16.0  999 189  6.8 4  7.4  64  313  356 315 -417  3
3799500 2747500  6  6 13  15.4  999 211  5.2 5  7.4  65  230  376 326 -423  3
3799500 2747500  6  6 14  17.2 1000 218  7.8 5  7.8  66  148  364 331 -421  3
3799500 2747500  6  6 15  16.3 1000 210  7.8 6  7.8  65  129  329 334 -416  3
3799500 2747500  6  6 16  15.2 1000 185  7.9 6  7.5  66   84  279 331 -424  3
3799500 2747500  6  6 17  13.8 1001 224  7.1 3  7.3  70  389  133 314 -430  3
3799500 2747500  6  6 18  15.0 1002 232  8.0 3  7.2  70  236  125 302 -424  3
3799500 2747500  6  6 19  13.8 1003 216  6.9 4  7.5  72  119   92 306 -414  3
3799500 2747500  6  6 20  13.9 1004 219  5.2 4  7.6  76   27   47 307 -403  3
3799500 2747500  6  6 21  13.5 1004 199  5.6 3  7.4  75    0    3 304 -391  3
3799500 2747500  6  6 22  12.5 1005 198  3.2 3  7.1  75    0    0 299 -380  3
3799500 2747500  6  6 23  12.1 1006 212  4.7 3  7.0  78    0    0 295 -373  3
3799500 2747500  6  6 24  12.3 1007 226  4.5 3  7.1  80    0    0 295 -369  3
3799500 2747500  6  7  1  11.6 1008 210  3.5 1  7.0  80    0    0 285 -366  3
3799500 2747500  6  7  2  10.9 1008 183  2.5 1  7.0  83    0    0 274 -366  3
3799500 2747500  6  7  3  10.3 1009 194  2.7 4  6.9  86    0    0 285 -368  3
3799500 2747500  6  7  4  10.0 1009 192  3.2 4  6.7  86    0    0 298 -368  3
3799500 2747500  6  7  5   9.9 1009 169  3.0 3  6.6  86    0    9 292 -369  3
3799500 2747500  6  7  6  10.2 1009 144  3.9 3  6.6  86   36   63 287 -371  3
3799500 2747500  6  7  7  12.6 1009 156  3.6 3  7.0  83   76  124 290 -376  3
3799500 2747500  6  7  8  13.9 1009 165  4.5 5  7.3  76   91  196 306 -384  3
3799500 2747500  6  7  9  16.1 1010 163  4.5 4  7.4  69  323  204 316 -396  3
3799500 2747500  6  7 10  17.4 1009 180  5.5 3  7.4  62  456  216 316 -410  3
3799500 2747500  6  7 11  18.0 1009 184  4.5 5  7.2  56  209  362 324 -423  3
3799500 2747500  6  7 12  17.5 1009 189  4.8 7  7.1  56   83  370 341 -430  3
3799500 2747500  6  7 13  18.8 1009 175  6.7 7  7.1  54   46  349 350 -430  3
3799500 2747500  6  7 14  18.4 1009 169  7.3 8  7.2  53    3  258 354 -434  3
3799500 2747500  6  7 15  19.4 1009 161  5.9 7  7.8  57  185  342 354 -437  3
3799500 2747500  6  7 16  19.8 1008 141  6.9 6  8.2  57  500  166 349 -433  3
3799500 2747500  6  7 17  19.4 1008 149  6.2 4  8.0  56  385  149 337 -426  3
3799500 2747500  6  7 18  16.7 1008 245  4.9 6  7.7  60   91  175 331 -419  3
3799500 2747500  6  7 19  14.6 1008 123  4.1 7  8.0  72   13   99 334 -412  3
3799500 2747500  6  7 20  14.9 1008 156  3.5 5  8.6  81   48   50 330 -402  3
3799500 2747500  6  7 21  14.5 1008 140  4.4 5  8.3  79    2   10 323 -392  3
3799500 2747500  6  7 22  14.0 1008 131  3.4 4  8.1  79    0    0 318 -386  3
3799500 2747500  6  7 23  14.8 1008 128  2.7 4  8.3  80    0    0 315 -384  3
3799500 2747500  6  7 24  14.4 1008 187  2.7 4  8.4  81    0    0 314 -382  3
3799500 2747500  6  8  1  13.9 1009 189  2.3 6  8.4  83    0    0 317 -379  3
3799500 2747500  6  8  2  13.8 1009 202  3.8 6  8.3  84    0    0 320 -378  3
3799500 2747500  6  8  3  13.2 1009 196  3.9 4  8.0  83    0    0 310 -377  3
3799500 2747500  6  8  4  12.8 1009 216  5.2 5  7.8  82    0    0 303 -375  3
3799500 2747500  6  8  5  12.1 1010 226  4.1 6  7.5  83    0    0 308 -373  3
3799500 2747500  6  8  6  11.8 1010 223  4.2 7  7.3  84    5   48 313 -372  3
3799500 2747500  6  8  7  12.0 1011 232  4.3 6  7.3  83   27  115 314 -374  3
3799500 2747500  6  8  8  12.6 1011 231  4.7 6  7.3  81  147  177 313 -382  3
3799500 2747500  6  8  9  14.3 1012 231  4.6 6  7.2  75  347  173 320 -393  3
3799500 2747500  6  8 10  14.6 1012 230  4.4 6  7.0  68  214  297 327 -407  3
3799500 2747500  6  8 11  15.6 1012 221  4.7 6  7.0  65   56  336 334 -420  3
3799500 2747500  6  8 12  15.5 1013 244  4.7 7  6.9  63   28  316 341 -432  3
3799500 2747500  6  8 13  15.7 1013 308  3.7 8  6.8  62   10  294 346 -440  3
3799500 2747500  6  8 14  16.7 1013 247  5.6 7  7.0  61   84  346 343 -445  3
3799500 2747500  6  8 15  16.0 1014 280  8.2 6  6.7  58   52  307 331 -449  3
3799500 2747500  6  8 16  16.1 1014 302  6.6 6  6.5  57  130  281 324 -446  3
3799500 2747500  6  8 17  14.6 1014 243  5.4 6  6.7  62   14  200 322 -435  3
3799500 2747500  6  8 18  15.6 1015 263  5.5 5  7.0  65  115  163 319 -425  3
3799500 2747500  6  8 19  15.8 1015 259  4.8 7  6.5  59   42  105 323 -416  3
3799500 2747500  6  8 20  14.9 1015 251  3.9 4  6.1  57   12   45 317 -406  3
3799500 2747500  6  8 21  14.1 1016 242  3.3 4  5.7  56    2    8 300 -393  3
3799500 2747500  6  8 22  13.1 1017 233  3.0 2  5.5  57    0    0 286 -381  3
3799500 2747500  6  8 23  13.1 1017 209  2.7 2  6.1  62    0    0 280 -373  3
3799500 2747500  6  8 24  13.6 1017 185  2.5 1  7.0  68    0    0 271 -367  3
3799500 2747500  6  9  1  14.6 1014 171  2.3 1  8.1  74    0    0 308 -414  3
3799500 2747500  6  9  2  15.3 1014 164  2.3 1  8.9  80    0    0 306 -412  3
3799500 2747500  6  9  3  15.8 1014 165  2.4 1  9.5  84    0    0 305 -410  3
3799500 2747500  6  9  4  16.0 1014 179  2.6 1  9.5  84    0    0 305 -408  3
3799500 2747500  6  9  5  16.9 1014 179  2.6 1  9.8  83    0    6 300 -405  3
3799500 2747500  6  9  6  18.1 1014 192  3.0 1  9.8  83   23   63 304 -405  3
3799500 2747500  6  9  7  19.5 1015 183  2.6 0 10.6  78  105  127 309 -408  3
3799500 2747500  6  9  8  21.3 1015 195  2.5 0 11.1  74  211  177 310 -417  3
3799500 2747500  6  9  9  23.8 1015 214  3.0 0 11.6  68  327  212 321 -430  3
3799500 2747500  6  9 10  25.1 1015 202  3.0 0 11.7  61  445  231 333 -448  3
3799500 2747500  6  9 11  26.2 1015 240  3.0 0 10.8  52  557  232 340 -466  3
3799500 2747500  6  9 12  26.9 1015 182  3.1 1 10.6  49  631  228 348 -483  3
3799500 2747500  6  9 13  27.3 1014 171  3.2 1 10.6  47  638  235 356 -496  3
3799500 2747500  6  9 14  27.8 1014 184  2.2 2  9.8  42  641  213 360 -505  3
3799500 2747500  6  9 15  28.5 1015  21  2.1 3 10.0  42  558  214 369 -510  3
3799500 2747500  6  9 16  29.6 1014 308  2.4 3 10.2  40  471  194 376 -509  3
3799500 2747500  6  9 17  30.1 1014 287  0.5 4  9.2  35  400  149 380 -502  3
3799500 2747500  6  9 18  30.0 1014 295  2.4 4  8.7  33  261  130 381 -495  3
3799500 2747500  6  9 19  28.7 1013 350  1.5 5  8.8  34  125  100 381 -483  3
3799500 2747500  6  9 20  27.0 1013 264  1.6 6  9.5  40   40   53 382 -466  3
3799500 2747500  6  9 21  24.4 1012  20  1.7 6 10.0  48    0    8 378 -451  3
3799500 2747500  6  9 22  23.9 1013  96  1.4 4  9.7  52    0    0 369 -441  3
3799500 2747500  6  9 23  22.5 1013  93  1.5 4  9.8  55    0    0 361 -435  3
3799500 2747500  6  9 24  20.8 1013 118  0.4 6 10.1  62    0    0 364 -430  3
3799500 2747500  6 10  1  21.9 1013 190  2.6 7  9.8  62    0    0 371 -427  3
3799500 2747500  6 10  2  21.6 1013 184  2.6 7  9.4  58    0    0 375 -425  3
3799500 2747500  6 10  3  21.8 1013 182  2.9 6  9.8  60    0    0 371 -423  3
3799500 2747500  6 10  4  21.3 1013 211  3.2 7 10.5  65    0    0 372 -421  3
3799500 2747500  6 10  5  20.7 1013 224  4.1 6 10.7  68    0    1 371 -419  3
3799500 2747500  6 10  6  20.7 1013 225  4.7 6 10.8  70   18   64 367 -418  3
3799500 2747500  6 10  7  21.7 1013 237  4.0 5 11.2  71   74  134 365 -422  3
3799500 2747500  6 10  8  22.3 1013 244  3.9 3 11.1  67  150  199 358 -431  3
3799500 2747500  6 10  9  23.7 1014 238  4.1 3 10.9  62  217  258 356 -445  3
3799500 2747500  6 10 10  24.1 1014 250  4.4 6 11.3  60  235  322 368 -461  3
3799500 2747500  6 10 11  23.9 1013 239  5.4 6 10.5  56  338  342 377 -478  3
3799500 2747500  6 10 12  25.5 1014 245  4.8 6  9.3  48  367  363 381 -492  3
3799500 2747500  6 10 13  25.8 1014 235  4.7 7  9.4  46  315  387 389 -503  3
3799500 2747500  6 10 14  25.5 1014 255  3.7 7  9.8  48  228  391 395 -513  3
3799500 2747500  6 10 15  26.3 1013 282  3.6 6 10.0  48  247  353 395 -519  3
3799500 2747500  6 10 16  26.6 1013 272  4.9 6 10.9  50  170  311 397 -518  3
3799500 2747500  6 10 17  27.2 1013 290  4.6 6 10.8  48  248  224 398 -509  3
3799500 2747500  6 10 18  27.1 1012 296  3.8 5 10.4  46  202  157 393 -484  3
3799500 2747500  6 10 19  26.4 1012 279  1.0 6 11.1  50   89  111 391 -467  3
3799500 2747500  6 10 20  25.1 1012   3  1.5 7 11.5  55   13   50 394 -461  3
3799500 2747500  6 10 21  23.3 1012 342  2.9 7 11.3  59    0    8 391 -449  3
3799500 2747500  6 10 22  21.9 1013  29  2.8 6 11.1  64    0    0 384 -439  3
3799500 2747500  6 10 23  21.1 1014 332  2.4 5 11.0  68    0    0 373 -431  3
3799500 2747500  6 10 24  19.1 1014 312  3.1 5 10.9  74    0    0 364 -426  3
3799500 2747500  6 11  1  18.5 1014 325  3.5 5 10.9  80    0    0 360 -425  3
3799500 2747500  6 11  2  17.9 1014 278  3.4 5 10.9  83    0    0 357 -427  3
3799500 2747500  6 11  3  16.7 1014 266  2.1 7 10.7  86    0    0 357 -426  3
3799500 2747500  6 11  4  16.6 1014   5  1.6 7 10.6  89    0    0 360 -424  3
3799500 2747500  6 11  5  16.9 1014 258  0.8 7 10.7  89    0    0 360 -421  3
3799500 2747500  6 11  6  17.2 1014 235  1.9 7 10.7  87    6   52 361 -420  3
3799500 2747500  6 11  7  18.3 1014 258  2.8 5 10.6  83   22  121 354 -422  3
3799500 2747500  6 11  8  18.2 1014 225  2.6 7 10.7  81    0  114 353 -428  3
3799500 2747500  6 11  9  19.4 1015 202  2.4 7 10.8  79   13  232 364 -439  3
3799500 2747500  6 11 10  20.7 1014 248  3.2 6 10.9  74  247  308 365 -452  3
3799500 2747500  6 11 11  20.4 1014 247  3.7 8 10.9  72   28  327 373 -462  3
3799500 2747500  6 11 12  19.7 1014 230  3.8 8 11.2  76    0  224 383 -461  3
3799500 2747500  6 11 13  19.9 1014 239  3.4 7 11.6  80   10  294 381 -463  3
3799500 2747500  6 11 14  20.7 1014 246  3.9 7 11.9  80    7  273 380 -474  3
3799500 2747500  6 11 15  19.6 1014 228  2.6 7 11.8  80    0  196 381 -479  3
3799500 2747500  6 11 16  19.4 1014 219  3.8 7 11.3  79    3  209 380 -478  3
3799500 2747500  6 11 17  19.3 1014 218  3.1 7 11.6  82    9  196 378 -475  3
3799500 2747500  6 11 18  18.7 1013 253  2.9 8 11.8  86   13  154 381 -471  3
3799500 2747500  6 11 19  18.8 1012 213  2.3 7 11.8  87    1   73 379 -461  3
3799500 2747500  6 11 20  18.5 1012 237  3.0 8 11.9  88    0   28 379 -447  3
3799500 2747500  6 11 21  18.5 1012 232  3.2 8 12.1  90    0    3 382 -434  3
3799500 2747500  6 11 22  18.2 1012 203  4.0 7 12.0  90    0    0 376 -424  3
3799500 2747500  6 11 23  18.2 1012 229  3.6 7 11.8  90    0    0 370 -418  3
3799500 2747500  6 11 24  18.3 1012 217  4.0 7 11.9  90    0    0 369 -413  3
3799500 2747500  6 12  1  18.2 1012 234  3.2 8 11.9  90    0    0 374 -408  3
3799500 2747500  6 12  2  17.7 1012 237  4.0 8 11.9  92    0    0 379 -404  3
3799500 2747500  6 12  3  17.5 1012 234  3.4 8 11.8  93    0    0 379 -402  3
3799500 2747500  6 12  4  16.7 1011 252  4.2 7 11.1  91    0    0 371 -399  3
3799500 2747500  6 12  5  15.7 1011 235  4.2 7 10.2  88    0    4 361 -397  3
3799500 2747500  6 12  6  15.6 1011 242  4.0 8  9.7  87    0   13 366 -396  3
3799500 2747500  6 12  7  15.1 1012 251  3.9 8  9.5  87    0   23 370 -400  3
3799500 2747500  6 12  8  15.0 1012 240  3.2 8  9.5  88    0   65 369 -408  3
3799500 2747500  6 12  9  15.6 1012 242  4.0 7  9.5  87    3  201 364 -419  3
3799500 2747500  6 12 10  16.5 1013 241  4.1 6  9.6  84   91  323 357 -432  3
3799500 2747500  6 12 11  17.9 1013 244  4.1 6  9.4  77  271  340 357 -446  3
3799500 2747500  6 12 12  18.2 1012 249  4.3 6  9.1  70  100  380 361 -458  3
3799500 2747500  6 12 13  18.5 1012 245  4.6 7  9.1  69   10  298 368 -465  3
3799500 2747500  6 12 14  18.3 1012 237  4.1 8  9.4  71    3  256 377 -468  3
3799500 2747500  6 12 15  18.6 1012 238  6.4 6  9.9  74   20  283 370 -471  3
3799500 2747500  6 12 16  19.0 1012 227  6.0 6  9.9  73  157  294 362 -469  3
3799500 2747500  6 12 17  18.4 1012 255  4.9 7  9.8  73   60  237 365 -462  3
3799500 2747500  6 12 18  17.6 1011 245  5.3 8 10.0  77    2  124 370 -453  3
3799500 2747500  6 12 19  17.3 1011 256  3.5 8  9.7  77    0   58 369 -440  3
3799500 2747500  6 12 20  15.9 1011 232  3.5 7  9.6  81    0   13 359 -426  3
3799500 2747500  6 12 21  15.3 1011 220  2.4 4  9.7  87    0    2 339 -413  3
3799500 2747500  6 12 22  14.5 1011 232  2.1 3  9.3  88    0    0 321 -402  3
3799500 2747500  6 12 23  14.3 1011 235  2.6 3  9.0  88    0    0 314 -394  3
3799500 2747500  6 12 24  13.7 1012 236  2.2 1  8.9  89    0    0 303 -388  3
3799500 2747500  6 13  1  13.1 1012 227  2.3 3  8.6  89    0    0 301 -383  3
3799500 2747500  6 13  2  12.9 1012 218  2.3 3  8.4  90    0    0 308 -381  3
3799500 2747500  6 13  3  13.3 1011 230  3.5 5  8.5  90    0    0 319 -382  3
3799500 2747500  6 13  4  13.5 1011 214  3.3 5  8.6  90    0    0 330 -383  3
3799500 2747500  6 13  5  12.2 1011 258  3.8 7  8.5  91    0    4 337 -383  3
3799500 2747500  6 13  6  12.7 1011 225  3.7 7  8.3  92    1   41 343 -383  3
3799500 2747500  6 13  7  11.8 1011 249  3.5 8  8.1  91    0   78 347 -386  3
3799500 2747500  6 13  8  13.6 1011 260  3.3 7  8.1  88   45  176 349 -392  3
3799500 2747500  6 13  9  14.4 1012 240  3.5 6  8.8  87   93  233 346 -403  3
3799500 2747500  6 13 10  15.2 1012 249  3.9 6  9.0  86  141  276 346 -414  3
3799500 2747500  6 13 11  14.4 1012 253  3.9 7  8.6  82   27  296 349 -425  3
3799500 2747500  6 13 12  15.2 1012 290  4.6 7  8.2  78   97  327 349 -423  3
3799500 2747500  6 13 13  15.1 1012 284  3.4 8  8.2  76    4  262 351 -422  3
3799500 2747500  6 13 14  15.1 1012 265  3.8 6  8.2  76   26  287 346 -431  3
3799500 2747500  6 13 15  14.4 1013 284  2.0 7  8.4  80    0  195 342 -427  3
3799500 2747500  6 13 16  15.5 1013 250  2.9 7  8.7  82    0  158 348 -425  3
3799500 2747500  6 13 17  13.1 1013 299  2.4 8  8.3  82    0  114 351 -428  3
3799500 2747500  6 13 18  14.5 1014 166  1.9 8  8.3  84    0   90 356 -414  3
3799500 2747500  6 13 19  13.6 1014 309  2.5 7  8.4  84    0   41 353 -401  3
3799500 2747500  6 13 20  14.2 1015 321  1.5 6  8.4  84    0   17 346 -397  3
3799500 2747500  6 13 21  13.9 1015 303  1.7 6  8.5  85    0    1 343 -392  3
3799500 2747500  6 13 22  13.9 1016 292  2.0 7  8.5  85    0    0 347 -388  3
3799500 2747500  6 13 23  13.7 1017 289  2.1 7  8.6  88    0    0 353 -385  3
3799500 2747500  6 13 24  13.4 1017 309  1.1 5  8.6  89    0    0 345 -383  3
3799500 2747500  6 14  1  13.6 1018 308  1.4 4  8.7  90    0    0 332 -380  3
3799500 2747500  6 14  2  13.5 1018 318  2.1 4  8.8  91    0    0 329 -376  3
3799500 2747500  6 14  3  13.5 1018 318  2.7 7  8.7  90    0    0 342 -374  3
3799500 2747500  6 14  4  13.4 1019 334  2.5 7  8.5  88    0    0 355 -372  3
3799500 2747500  6 14  5  13.1 1019 333  2.9 8  8.4  88    0    0 358 -371  3
3799500 2747500  6 14  6  13.1 1020 340  2.5 7  8.2  88    0   16 359 -373  3
3799500 2747500  6 14  7  13.2 1020 338  3.0 7  8.1  86    0   52 357 -375  3
