building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'distric2_6abf4a90-c442-42dd-a45b-7954f19bfdcf',496.53662109375,"(1949,1957)",-24497.572115416042,168.29209390180418,1917.4956696059426,25402.485236464276,536.25955078125,254.7811812622252,-1191.687890625,None,None,None,None,15276.60055872322,None,369.42324609375,1447.579221278922,25900.55479093712,9.110456641453089,-13807.202535524466,68005.10635155722,54197.90381603275
'distric2_2427d48e-5d9c-4676-8648-286c3a490e26',501.755859375,"(1949,1957)",-24755.073094700954,170.0610601806442,1937.6510144038618,51515.03060266273,541.896328125,257.4592590476194,-1204.2140625,None,None,None,None,15437.460394962038,None,373.306359375,1465.0296572243185,26597.489375457888,18.114242588211756,-14122.846603117028,95001.57215694281,80878.72555382579
'distric2_4a01ef38-495e-44fd-8af7-ceeb2eb709fd',489.755859375,"(1949,1957)",-24163.03042776242,165.9938775378551,1891.3101262240818,25103.190521624296,528.9363281249999,251.3018598845687,-1175.4140625,None,None,None,None,15067.991778531828,None,364.378359375,1427.8150271773125,25547.636033857703,9.002450767913,-13618.963840539454,67124.83829684362,53505.87445630417
'distric2_4b158114-c2fd-4c62-abd7-0b95fdf870a5',372.22705078125,"(1958,1968)",-20660.09023604969,141.92956876069485,1617.1248879134282,54813.8181275865,777.546192401609,303.54224133110984,-1434.667229816077,None,None,None,None,11452.463240443767,None,444.7468412429839,1753.7465789640664,22490.92504139419,1091.2547261637608,-12986.357851062752,91693.37575971193,78707.01790864917
'distric2_97531707-b451-4e1c-aef6-f3adc0df0de0',372.9306640625,"(1958,1968)",-20699.143587630126,142.19785535988885,1620.1817064498237,56415.384135676046,801.5123058472027,310.8370561869551,-1485.6784646992355,None,None,None,None,11474.127912993417,None,460.560324056763,1816.5887616540485,22566.66673270316,1169.3668543598706,-13138.494224624927,93529.36561877822,80390.87139415329]
'distric2_36430b0b-fa1c-4601-87f1-abd27297b552',377.2218017578125,"(1958,1968)",-23263.687660422358,159.8156213115633,1820.9159723160378,43736.1309140945,750.6783728781179,308.3270815749844,-1468.4461725788353,None,None,None,None,11605.73456739574,None,455.218313499439,1791.6665854653631,24996.282137412927,812.4833950412227,-14113.482406984282,82988.07519478347,68874.59278779918
'distric2_003049c3-8b65-4e44-8c54-13260d9302a0',273.5703125,"(1958,1968)",-15184.246631972665,104.31191499209918,1188.5148057065624,44099.61067310698,589.8614972980629,228.5871420161831,-1093.9203579763323,None,None,None,None,8417.140952431431,None,339.1153109726631,1337.8465081776098,16601.451632010863,865.1512376007474,-9666.594732583784,71384.8445956382,61718.24986305442
'distric2_cb0501dc-502b-410a-88be-099acfd009dc',423.4365234375,"(1958,1968)",-20891.04071792658,143.51613987066347,1635.2020486543352,67896.62011053864,815.2653206705293,324.21509248022625,-1784.7696016925072,None,None,None,None,13027.791091022538,None,553.2785765246772,2183.736860197706,23014.410359445625,1226.111938498537,-13964.547451851895,107256.65974768598,93292.11229583409
'distric2_4332e462-a2e3-4662-a719-82d0974b83f9',275.687744140625,"(1958,1968)",-15301.772557807883,105.11928823110316,1197.7138991021748,44781.42642867281,595.1445631005388,230.57077857080992,-1103.9278467853064,None,None,None,None,8482.297551315423,None,342.21763250344503,1350.1265478577754,16736.032062401897,874.3780026788288,-9747.501455946083,72288.26572031622,62540.76426437014
'distric2_fc586681-f8ed-4ba8-97dc-e5c947e7cbf8',491.737060546875,"(1949,1957)",-24260.77672989064,166.6653697893654,1898.961011388041,25167.58538468615,531.076025390625,252.31844708769688,-1180.1689453125,None,None,None,None,15128.938030271966,None,365.85237304687496,1433.5877311177226,25650.372943136303,9.026062361745499,-13673.811283670773,67358.58805178659,53684.776768115815
